strategy_id,size_transform,earn_transform,momentum_power,top_n,cadence,return_mode,cagr,sharpe,max_drawdown,worst_12m,turnover,end_value
size=small_tilt|earn=sqrt|mom=0.5|top=5|monthly|intraday,small_tilt,sqrt,0.5,5,monthly,intraday,0.09013979206886868,0.5066925805537588,-0.4769957408246621,-0.38284877775799175,5.839131302038321,659110.8854300871
size=small_tilt|earn=sqrt|mom=0.5|top=7|weekly|close,small_tilt,sqrt,0.5,7,weekly,close,0.4312042995552945,1.5400245872082436,-0.29960270783183407,-0.17057980219036428,11.712438367756246,9951052.298615312
size=small_tilt|earn=sqrt|mom=0.5|top=7|weekly|overnight,small_tilt,sqrt,0.5,7,weekly,overnight,0.30301774724013675,1.7779791101174132,-0.16422382110605827,-0.14735099214643654,11.712438367756246,3903803.739336076
size=small_tilt|earn=sqrt|mom=0.5|top=7|weekly|intraday,small_tilt,sqrt,0.5,7,weekly,intraday,0.08469089133545538,0.49884398836565713,-0.3987386221753666,-0.3289377433374532,11.712438367756246,626984.6977063165
size=small_tilt|earn=sqrt|mom=0.5|top=7|monthly|close,small_tilt,sqrt,0.5,7,monthly,close,0.4194065801157325,1.4807324764370189,-0.3264753574628333,-0.154654976971922,5.7233417370493544,9162641.285099164
size=small_tilt|earn=sqrt|mom=0.5|top=7|monthly|overnight,small_tilt,sqrt,0.5,7,monthly,overnight,0.30590996520707314,1.7169565887378684,-0.18049198051087523,-0.13134333205539717,5.7233417370493544,3991078.580785834
size=small_tilt|earn=sqrt|mom=0.5|top=7|monthly|intraday,small_tilt,sqrt,0.5,7,monthly,intraday,0.08086581776581858,0.4737891463407405,-0.4674078555175383,-0.39513735602059785,5.7233417370493544,605281.5722652477
size=small_tilt|earn=sqrt|mom=0.5|top=10|weekly|close,small_tilt,sqrt,0.5,10,weekly,close,0.43441153929192033,1.5689965449810248,-0.2961691442919234,-0.17255517030486844,11.449567624913659,10175678.696891613
size=small_tilt|earn=sqrt|mom=0.5|top=10|weekly|overnight,small_tilt,sqrt,0.5,10,weekly,overnight,0.30450130836451916,1.808073274941777,-0.16160182703924397,-0.14343033506282898,11.449567624913659,3948354.418239962
size=small_tilt|earn=sqrt|mom=0.5|top=10|weekly|intraday,small_tilt,sqrt,0.5,10,weekly,intraday,0.08599736504082567,0.5100649450983616,-0.3720408196257241,-0.3302287882744678,11.449567624913659,634556.3627338544
size=small_tilt|earn=sqrt|mom=0.5|top=10|monthly|close,small_tilt,sqrt,0.5,10,monthly,close,0.41738233712040307,1.4928334436276156,-0.32647535746283374,-0.15677673161862937,5.625830376136455,9033164.58872896
size=small_tilt|earn=sqrt|mom=0.5|top=10|monthly|overnight,small_tilt,sqrt,0.5,10,monthly,overnight,0.30310908077428245,1.7244057679586227,-0.17612184985318446,-0.13330804176741418,5.625830376136455,3906533.3230795274
size=small_tilt|earn=sqrt|mom=0.5|top=10|monthly|intraday,small_tilt,sqrt,0.5,10,monthly,intraday,0.08162934826672741,0.48174017051768386,-0.44649319048981184,-0.3994051084072914,5.625830376136455,609558.9804602261
size=small_tilt|earn=sqrt|mom=0.5|top=12|weekly|close,small_tilt,sqrt,0.5,12,weekly,close,0.43374077361449204,1.5717276898285202,-0.2961691442919232,-0.172555170304868,11.426775423849076,10128326.350679098
size=small_tilt|earn=sqrt|mom=0.5|top=12|weekly|overnight,small_tilt,sqrt,0.5,12,weekly,overnight,0.3033551388266691,1.8085275474651312,-0.16188300932459454,-0.1436812968973421,11.426775423849076,3913895.533144652
size=small_tilt|earn=sqrt|mom=0.5|top=12|weekly|intraday,small_tilt,sqrt,0.5,12,weekly,intraday,0.08655365992194919,0.5134803572720664,-0.37077096849612334,-0.32978861793340375,11.426775423849076,637805.265059689
size=small_tilt|earn=sqrt|mom=0.5|top=12|monthly|close,small_tilt,sqrt,0.5,12,monthly,close,0.41714060260244423,1.495652248125168,-0.32647535746283385,-0.15677673161863026,5.62709684713834,9017813.072861612
size=small_tilt|earn=sqrt|mom=0.5|top=12|monthly|overnight,small_tilt,sqrt,0.5,12,monthly,overnight,0.302856954316886,1.7267265633990465,-0.1761218498531869,-0.13330804176741629,5.62709684713834,3899002.46948701
size=small_tilt|earn=sqrt|mom=0.5|top=12|monthly|intraday,small_tilt,sqrt,0.5,12,monthly,intraday,0.08173193024973302,0.48301272924380734,-0.4449844517693554,-0.3998986547232086,5.62709684713834,610135.7271268577
size=small_tilt|earn=sqrt|mom=1.0|top=5|weekly|close,small_tilt,sqrt,1.0,5,weekly,close,0.46254797112305135,1.5229367254196673,-0.3365958976302069,-0.17060439275923445,12.618636967740025,12350727.406686166
size=small_tilt|earn=sqrt|mom=1.0|top=5|weekly|overnight,small_tilt,sqrt,1.0,5,weekly,overnight,0.33074162809883867,1.7738512804758861,-0.18895906018131736,-0.14687406842080475,12.618636967740025,4815796.309415097
size=small_tilt|earn=sqrt|mom=1.0|top=5|weekly|intraday,small_tilt,sqrt,1.0,5,weekly,intraday,0.08467758319483543,0.4782064928871562,-0.4145550289744886,-0.3507807572738906,12.618636967740025,626907.9904633168
size=small_tilt|earn=sqrt|mom=1.0|top=5|monthly|close,small_tilt,sqrt,1.0,5,monthly,close,0.4774919905219428,1.5496768591841055,-0.32320416495659665,-0.163626534964339,5.995176660564655,13668474.678371793
size=small_tilt|earn=sqrt|mom=1.0|top=5|monthly|overnight,small_tilt,sqrt,1.0,5,monthly,overnight,0.34208563988868934,1.777168378440656,-0.16923678177469303,-0.12011063504227526,5.995176660564655,5241198.110515552
size=small_tilt|earn=sqrt|mom=1.0|top=5|monthly|intraday,small_tilt,sqrt,1.0,5,monthly,intraday,0.09440388690812163,0.5150435029133832,-0.46976820185608237,-0.398154761321727,5.995176660564655,685276.3319825366
size=small_tilt|earn=sqrt|mom=1.0|top=7|weekly|close,small_tilt,sqrt,1.0,7,weekly,close,0.4582775602919986,1.553517553623076,-0.31945481528725583,-0.17440604268915727,12.02320432679157,11995781.459199872
size=small_tilt|earn=sqrt|mom=1.0|top=7|weekly|overnight,small_tilt,sqrt,1.0,7,weekly,overnight,0.32621255330241317,1.8066564192373826,-0.17047788122881669,-0.14787466288413886,12.02320432679157,4654822.826887373
size=small_tilt|earn=sqrt|mom=1.0|top=7|weekly|intraday,small_tilt,sqrt,1.0,7,weekly,intraday,0.08549549757421326,0.49038805906430666,-0.40687725278988907,-0.35226558161899735,12.02320432679157,631638.1144496502
size=small_tilt|earn=sqrt|mom=1.0|top=7|monthly|close,small_tilt,sqrt,1.0,7,monthly,close,0.46200669448395315,1.544394465600656,-0.3219825242277796,-0.15652541584502222,5.8155217106186035,12305220.982352408
size=small_tilt|earn=sqrt|mom=1.0|top=7|monthly|overnight,small_tilt,sqrt,1.0,7,monthly,overnight,0.33888610094579574,1.8068116978906068,-0.17138336465978443,-0.1252722389675749,5.8155217106186035,5117918.981600066
size=small_tilt|earn=sqrt|mom=1.0|top=7|monthly|intraday,small_tilt,sqrt,1.0,7,monthly,intraday,0.08535088096035581,0.4848056805128922,-0.46796073179459163,-0.4014174934625052,5.8155217106186035,630799.4448736957
size=small_tilt|earn=sqrt|mom=1.0|top=10|weekly|close,small_tilt,sqrt,1.0,10,weekly,close,0.4511768380823773,1.5612217518269935,-0.31572063738187295,-0.17561651191289873,11.819230639700097,11425859.539431693
size=small_tilt|earn=sqrt|mom=1.0|top=10|weekly|overnight,small_tilt,sqrt,1.0,10,weekly,overnight,0.3224016630983211,1.8260244953712903,-0.17108635662324756,-0.1457913682235098,11.819230639700097,4523143.787405291
size=small_tilt|earn=sqrt|mom=1.0|top=10|weekly|intraday,small_tilt,sqrt,1.0,10,weekly,intraday,0.08350177343990084,0.48722850533091755,-0.39396545290022134,-0.35172560793779795,11.819230639700097,620163.93531761
size=small_tilt|earn=sqrt|mom=1.0|top=10|monthly|close,small_tilt,sqrt,1.0,10,monthly,close,0.4564500330491281,1.5525420101507237,-0.32198252422777973,-0.15761743812529494,5.736427406998561,11846706.805175751
size=small_tilt|earn=sqrt|mom=1.0|top=10|monthly|overnight,small_tilt,sqrt,1.0,10,monthly,overnight,0.3330524916812625,1.8104401828252836,-0.16936740645885262,-0.12753916577517543,5.736427406998561,4899844.101276456
size=small_tilt|earn=sqrt|mom=1.0|top=10|monthly|intraday,small_tilt,sqrt,1.0,10,monthly,intraday,0.08607128597907132,0.49272997179250266,-0.4540004303887123,-0.403869366882077,5.736427406998561,634987.2200470318
size=small_tilt|earn=sqrt|mom=1.0|top=12|weekly|close,small_tilt,sqrt,1.0,12,weekly,close,0.4504123205596835,1.5637030753729713,-0.3157206373818734,-0.1756165119128983,11.793859652791085,11365974.030138185
size=small_tilt|earn=sqrt|mom=1.0|top=12|weekly|overnight,small_tilt,sqrt,1.0,12,weekly,overnight,0.32154277380882235,1.828852918697741,-0.17100480705563703,-0.1457931832142363,11.793859652791085,4493933.146763675
size=small_tilt|earn=sqrt|mom=1.0|top=12|weekly|intraday,small_tilt,sqrt,1.0,12,weekly,intraday,0.08371697093915964,0.48896461451289774,-0.3950875642963969,-0.35117777518892046,11.793859652791085,621393.3348301685
size=small_tilt|earn=sqrt|mom=1.0|top=12|monthly|close,small_tilt,sqrt,1.0,12,monthly,close,0.4556310806146626,1.5550654664738648,-0.32198252422777995,-0.1576174381252946,5.728318344044596,11780445.89162607
size=small_tilt|earn=sqrt|mom=1.0|top=12|monthly|overnight,small_tilt,sqrt,1.0,12,monthly,overnight,0.33227760523800853,1.8140359712737189,-0.16936740645885262,-0.12753916577517577,5.728318344044596,4871515.001311072
size=small_tilt|earn=sqrt|mom=1.0|top=12|monthly|intraday,small_tilt,sqrt,1.0,12,monthly,intraday,0.08615328035105807,0.49402000646537586,-0.45391745984650755,-0.4042762675075704,5.728318344044596,635465.4422525748
size=small_tilt|earn=sqrt|mom=1.5|top=5|weekly|close,small_tilt,sqrt,1.5,5,weekly,close,0.4721425865351525,1.5053540615849614,-0.33830126051375164,-0.18619854834569005,13.335590148527434,13182907.959582845
size=small_tilt|earn=sqrt|mom=1.5|top=5|weekly|overnight,small_tilt,sqrt,1.5,5,weekly,overnight,0.3449487284359638,1.7845009122068143,-0.18894542553167926,-0.1507934320785188,13.335590148527434,5353771.840449966
size=small_tilt|earn=sqrt|mom=1.5|top=5|weekly|intraday,small_tilt,sqrt,1.5,5,weekly,intraday,0.07942170957397998,0.448807449157702,-0.4382485439702568,-0.3655842210087933,13.335590148527434,597265.2393684549
size=small_tilt|earn=sqrt|mom=1.5|top=5|monthly|close,small_tilt,sqrt,1.5,5,monthly,close,0.5027204689689038,1.5658698809136986,-0.318936233686518,-0.17530479023818024,6.148707299194971,16182531.800468156
size=small_tilt|earn=sqrt|mom=1.5|top=5|monthly|overnight,small_tilt,sqrt,1.5,5,monthly,overnight,0.36693413617323767,1.8277740518135976,-0.1753730117501493,-0.11898607529523608,6.148707299194971,6293364.081900891
size=small_tilt|earn=sqrt|mom=1.5|top=5|monthly|intraday,small_tilt,sqrt,1.5,5,monthly,intraday,0.09213289200750263,0.49683944348245224,-0.47021809313598195,-0.40287226986040525,6.148707299194971,671226.9636047375
size=small_tilt|earn=sqrt|mom=1.5|top=7|weekly|close,small_tilt,sqrt,1.5,7,weekly,close,0.46948183591334347,1.5376232080169123,-0.33273703522283127,-0.17908198144062804,12.52291452628483,12947219.258933773
size=small_tilt|earn=sqrt|mom=1.5|top=7|weekly|overnight,small_tilt,sqrt,1.5,7,weekly,overnight,0.34139303257035136,1.817034643605525,-0.17804527187485364,-0.15023342584223098,12.52291452628483,5214287.463866514
size=small_tilt|earn=sqrt|mom=1.5|top=7|weekly|intraday,small_tilt,sqrt,1.5,7,weekly,intraday,0.08087126280366119,0.46226092448083156,-0.422372171930252,-0.3696135289824649,12.52291452628483,605311.980298716
size=small_tilt|earn=sqrt|mom=1.5|top=7|monthly|close,small_tilt,sqrt,1.5,7,monthly,close,0.4889050647655018,1.5666848886646016,-0.3176938017554479,-0.1638481874921035,5.993255389952301,14758626.521715298
size=small_tilt|earn=sqrt|mom=1.5|top=7|monthly|overnight,small_tilt,sqrt,1.5,7,monthly,overnight,0.3594669359374427,1.8382155455477116,-0.17187740956263364,-0.12169981401060692,5.993255389952301,5958810.044123521
size=small_tilt|earn=sqrt|mom=1.5|top=7|monthly|intraday,small_tilt,sqrt,1.5,7,monthly,intraday,0.08805762387897653,0.48777019557983764,-0.4715646589989584,-0.40565468357338297,5.993255389952301,646663.8548234788
size=small_tilt|earn=sqrt|mom=1.5|top=10|weekly|close,small_tilt,sqrt,1.5,10,weekly,close,0.4669945754584457,1.5513585007461965,-0.32630247630631426,-0.1791994466287894,12.24861605307258,12730333.96271302
size=small_tilt|earn=sqrt|mom=1.5|top=10|weekly|overnight,small_tilt,sqrt,1.5,10,weekly,overnight,0.33914429628436604,1.8383444678129583,-0.17587908001539465,-0.14705503818986532,12.24861605307258,5127769.653725485
size=small_tilt|earn=sqrt|mom=1.5|top=10|weekly|intraday,small_tilt,sqrt,1.5,10,weekly,intraday,0.08117898720201788,0.4673446453407772,-0.4171081712690565,-0.36594828758934306,12.24861605307258,607032.7150251165
size=small_tilt|earn=sqrt|mom=1.5|top=10|monthly|close,small_tilt,sqrt,1.5,10,monthly,close,0.48752323600433844,1.5826734634499795,-0.3176938017554478,-0.16135565743538305,5.878119513791958,14622601.868383223
size=small_tilt|earn=sqrt|mom=1.5|top=10|monthly|overnight,small_tilt,sqrt,1.5,10,monthly,overnight,0.3567273228489727,1.853208546881542,-0.17244379373982632,-0.1245325252497741,5.878119513791958,5840137.804945354
size=small_tilt|earn=sqrt|mom=1.5|top=10|monthly|intraday,small_tilt,sqrt,1.5,10,monthly,intraday,0.08947502577693589,0.4976811681288026,-0.46249383759825324,-0.40684453401404974,5.878119513791958,655113.7444870174
size=small_tilt|earn=sqrt|mom=1.5|top=12|weekly|close,small_tilt,sqrt,1.5,12,weekly,close,0.46684079282911495,1.5553492829145799,-0.32630247630631437,-0.17919944662878817,12.219901320642883,12717032.288973654
size=small_tilt|earn=sqrt|mom=1.5|top=12|weekly|overnight,small_tilt,sqrt,1.5,12,weekly,overnight,0.3383815859769006,1.8421861574660192,-0.17586045453170063,-0.14705631802546337,12.219901320642883,5098719.843070802
size=small_tilt|earn=sqrt|mom=1.5|top=12|weekly|intraday,small_tilt,sqrt,1.5,12,weekly,intraday,0.08171541764234136,0.4702770600802657,-0.41500189457772985,-0.3657990585083355,12.219901320642883,610042.8551543774
size=small_tilt|earn=sqrt|mom=1.5|top=12|monthly|close,small_tilt,sqrt,1.5,12,monthly,close,0.48641861660998353,1.584223985874251,-0.3176938017554476,-0.16142027740701892,5.876306177975756,14514677.585354194
size=small_tilt|earn=sqrt|mom=1.5|top=12|monthly|overnight,small_tilt,sqrt,1.5,12,monthly,overnight,0.3551023770708297,1.8533301150485864,-0.17244379373982643,-0.1245325252497741,5.876306177975756,5770758.643920234
size=small_tilt|earn=sqrt|mom=1.5|top=12|monthly|intraday,small_tilt,sqrt,1.5,12,monthly,intraday,0.08998874627357734,0.5005777897866518,-0.45926974111783414,-0.40712122264230843,5.876306177975756,658200.7480599165
size=small_tilt|earn=linear|mom=0.0|top=5|weekly|close,small_tilt,linear,0.0,5,weekly,close,0.4394418400364264,1.563591193817978,-0.25837371760966266,-0.1573900372182815,11.368723838079823,10537186.613535492
size=small_tilt|earn=linear|mom=0.0|top=5|weekly|overnight,small_tilt,linear,0.0,5,weekly,overnight,0.2836516732854082,1.6981287417275495,-0.1534043141318373,-0.13392735940154388,11.368723838079823,3362305.8964115363
size=small_tilt|earn=linear|mom=0.0|top=5|weekly|intraday,small_tilt,linear,0.0,5,weekly,intraday,0.10768623507216457,0.600399346509977,-0.3607856267874404,-0.2705119419131291,11.368723838079823,772879.0255341373
size=small_tilt|earn=linear|mom=0.0|top=5|monthly|close,small_tilt,linear,0.0,5,monthly,close,0.39746371410692016,1.4184590811424256,-0.33556054041342986,-0.16779546933471212,5.824911077302017,7844150.08368895
size=small_tilt|earn=linear|mom=0.0|top=5|monthly|overnight,small_tilt,linear,0.0,5,monthly,overnight,0.2734903698015736,1.5600917830954704,-0.2058277687844723,-0.16689422856609226,5.824911077302017,3106117.188396218
size=small_tilt|earn=linear|mom=0.0|top=5|monthly|intraday,small_tilt,linear,0.0,5,monthly,intraday,0.09119142058517093,0.5167201725182846,-0.44996503167173363,-0.3741171695172709,5.824911077302017,665478.9991450671
size=small_tilt|earn=linear|mom=0.0|top=7|weekly|close,small_tilt,linear,0.0,7,weekly,close,0.4348637843564098,1.5876327380642148,-0.2561920747727443,-0.16623364225824577,11.387879458856883,10207717.017432248
size=small_tilt|earn=linear|mom=0.0|top=7|weekly|overnight,small_tilt,linear,0.0,7,weekly,overnight,0.2902694474635277,1.7734956331145584,-0.15957056765547495,-0.14267137681877096,11.387879458856883,3539218.7996165142
size=small_tilt|earn=linear|mom=0.0|top=7|weekly|intraday,small_tilt,linear,0.0,7,weekly,intraday,0.09833614440229921,0.5695816872111226,-0.3387974370850928,-0.29128814807955605,11.387879458856883,710229.9029586772
size=small_tilt|earn=linear|mom=0.0|top=7|monthly|close,small_tilt,linear,0.0,7,monthly,close,0.3864608080754002,1.412887591720025,-0.33350398325265573,-0.1600285085998846,5.760682109073844,7249563.0298783025
size=small_tilt|earn=linear|mom=0.0|top=7|monthly|overnight,small_tilt,linear,0.0,7,monthly,overnight,0.2770371406019605,1.6053822473835588,-0.20197825755857146,-0.17260828068427003,5.760682109073844,3193470.5517546576
size=small_tilt|earn=linear|mom=0.0|top=7|monthly|intraday,small_tilt,linear,0.0,7,monthly,intraday,0.07968592104385497,0.4725826892509059,-0.44634036381956,-0.3883719815908563,5.760682109073844,598724.7143036444
size=small_tilt|earn=linear|mom=0.0|top=10|weekly|close,small_tilt,linear,0.0,10,weekly,close,0.4311118869104118,1.591307031316089,-0.25404997058322243,-0.16739777343143092,11.376273544111704,9944646.623227108
size=small_tilt|earn=linear|mom=0.0|top=10|weekly|overnight,small_tilt,linear,0.0,10,weekly,overnight,0.2897166386589707,1.7824454285112814,-0.15653691964964145,-0.1395767288114994,11.376273544111704,3524126.364740766
size=small_tilt|earn=linear|mom=0.0|top=10|weekly|intraday,small_tilt,linear,0.0,10,weekly,intraday,0.09580624194834586,0.562859567609686,-0.33020959501116454,-0.29466959638373214,11.376273544111704,694083.4917388122
size=small_tilt|earn=linear|mom=0.0|top=10|monthly|close,small_tilt,linear,0.0,10,monthly,close,0.3836566607361034,1.4151234541325304,-0.3335039832526562,-0.16266818944609618,5.735729938903113,7104665.875922072
size=small_tilt|earn=linear|mom=0.0|top=10|monthly|overnight,small_tilt,linear,0.0,10,monthly,overnight,0.2749094937097185,1.604513125713843,-0.19533721043068097,-0.16856376828423647,5.735729938903113,3140807.366771413
size=small_tilt|earn=linear|mom=0.0|top=10|monthly|intraday,small_tilt,linear,0.0,10,monthly,intraday,0.07925215331386148,0.4736116187965382,-0.4357715375813831,-0.3938326854284142,5.735729938903113,596330.3163584222
size=small_tilt|earn=linear|mom=0.0|top=12|weekly|close,small_tilt,linear,0.0,12,weekly,close,0.429715358388846,1.5905994212892622,-0.25404997058322265,-0.16739777343142992,11.381537489423792,9848295.43348265
size=small_tilt|earn=linear|mom=0.0|top=12|weekly|overnight,small_tilt,linear,0.0,12,weekly,overnight,0.2888965878103462,1.7806817096734506,-0.1567675243321266,-0.13981197044788762,11.381537489423792,3501844.505429099
size=small_tilt|earn=linear|mom=0.0|top=12|weekly|intraday,small_tilt,linear,0.0,12,weekly,intraday,0.09553691845574264,0.5624451425549556,-0.32616304341360336,-0.2954612309732777,11.381537489423792,692384.2102174142
size=small_tilt|earn=linear|mom=0.0|top=12|monthly|close,small_tilt,linear,0.0,12,monthly,close,0.383499779715454,1.4172827741665215,-0.33350398325265596,-0.16266818944609496,5.737201575255805,7096636.962324897
size=small_tilt|earn=linear|mom=0.0|top=12|monthly|overnight,small_tilt,linear,0.0,12,monthly,overnight,0.27507142604113444,1.6072987030166743,-0.1961782343651518,-0.16943277550058033,5.737201575255805,3144787.8421074385
size=small_tilt|earn=linear|mom=0.0|top=12|monthly|intraday,small_tilt,linear,0.0,12,monthly,intraday,0.0790821839699336,0.4734497506994465,-0.43318835731910554,-0.39434109623342917,5.737201575255805,595394.4373682775
size=small_tilt|earn=linear|mom=0.5|top=5|weekly|close,small_tilt,linear,0.5,5,weekly,close,0.46391950992648434,1.567735276300231,-0.29295411942299343,-0.1512682004412882,11.961906325264966,12466714.65107784
size=small_tilt|earn=linear|mom=0.5|top=5|weekly|overnight,small_tilt,linear,0.5,5,weekly,overnight,0.31235194894671614,1.7473953439914995,-0.16305185122543442,-0.13715013330164783,11.961906325264966,4191811.661243442
size=small_tilt|earn=linear|mom=0.5|top=5|weekly|intraday,small_tilt,linear,0.5,5,weekly,intraday,0.10146124920019495,0.5581529814854623,-0.3875946931401826,-0.3149675414795676,11.961906325264966,730641.1817923074
size=small_tilt|earn=linear|mom=0.5|top=5|monthly|close,small_tilt,linear,0.5,5,monthly,close,0.4474747937059371,1.5024344494728692,-0.33164848594387675,-0.17161823348900296,5.833490434948586,11138492.361295188
size=small_tilt|earn=linear|mom=0.5|top=5|monthly|overnight,small_tilt,linear,0.5,5,monthly,overnight,0.3130896384799653,1.6847753628107585,-0.17120493166755513,-0.12721391595085174,5.833490434948586,4215368.251359091
size=small_tilt|earn=linear|mom=0.5|top=5|monthly|intraday,small_tilt,linear,0.5,5,monthly,intraday,0.09618440224331448,0.5279094526004823,-0.45955922691614914,-0.3854821727306008,5.833490434948586,696475.8062182955
size=small_tilt|earn=linear|mom=0.5|top=7|weekly|close,small_tilt,linear,0.5,7,weekly,close,0.4486483096908285,1.568920849550102,-0.29670528995421386,-0.16332195461418153,11.697407342811417,11228873.214203855
size=small_tilt|earn=linear|mom=0.5|top=7|weekly|overnight,small_tilt,linear,0.5,7,weekly,overnight,0.3134391368774585,1.8025705033749235,-0.16319106703065867,-0.14630628958162384,11.697407342811417,4226570.28588778
size=small_tilt|earn=linear|mom=0.5|top=7|weekly|intraday,small_tilt,linear,0.5,7,weekly,intraday,0.08913148660967485,0.5154343447308899,-0.38393432318012755,-0.32650673690173726,11.697407342811417,653056.6541119178
size=small_tilt|earn=linear|mom=0.5|top=7|monthly|close,small_tilt,linear,0.5,7,monthly,close,0.43135806761655027,1.4940875218324874,-0.3297728513905903,-0.1617625967883174,5.712229235880406,9961719.114432108
size=small_tilt|earn=linear|mom=0.5|top=7|monthly|overnight,small_tilt,linear,0.5,7,monthly,overnight,0.31241307959102715,1.720984925539118,-0.1782358579992258,-0.1321579896881856,5.712229235880406,4193759.2314274195
size=small_tilt|earn=linear|mom=0.5|top=7|monthly|intraday,small_tilt,linear,0.5,7,monthly,intraday,0.08453373568765743,0.48689502024929515,-0.46366185027773643,-0.3965990429397356,5.712229235880406,626079.4016523623
size=small_tilt|earn=linear|mom=0.5|top=10|weekly|close,small_tilt,linear,0.5,10,weekly,close,0.4451828743727073,1.582915065337404,-0.29395638781308575,-0.16520140694126606,11.45673490589952,10963860.374554783
size=small_tilt|earn=linear|mom=0.5|top=10|weekly|overnight,small_tilt,linear,0.5,10,weekly,overnight,0.3103940910222027,1.8179627293942107,-0.16117147774102647,-0.14314831442654985,11.45673490589952,4129864.7348388215
size=small_tilt|earn=linear|mom=0.5|top=10|weekly|intraday,small_tilt,linear,0.5,10,weekly,intraday,0.08920548876494117,0.5207227921994895,-0.3664028881595016,-0.32904546768377774,11.45673490589952,653499.2824796519
size=small_tilt|earn=linear|mom=0.5|top=10|monthly|close,small_tilt,linear,0.5,10,monthly,close,0.42568211067781503,1.4990030403952284,-0.32977285139058987,-0.16296176375463156,5.640296671473488,9574725.341905694
size=small_tilt|earn=linear|mom=0.5|top=10|monthly|overnight,small_tilt,linear,0.5,10,monthly,overnight,0.30774928308342075,1.7255407244963534,-0.17562729308048486,-0.12987390684330846,5.640296671473488,4047490.5769603774
size=small_tilt|earn=linear|mom=0.5|top=10|monthly|intraday,small_tilt,linear,0.5,10,monthly,intraday,0.08410260322099306,0.48924532581017854,-0.4445392298225208,-0.3997993186619464,5.640296671473488,623601.8960056843
size=small_tilt|earn=linear|mom=0.5|top=12|weekly|close,small_tilt,linear,0.5,12,weekly,close,0.44406654413958435,1.583877525771618,-0.29395638781308553,-0.16520140694126573,11.434473153400546,10879697.444048217
size=small_tilt|earn=linear|mom=0.5|top=12|weekly|overnight,small_tilt,linear,0.5,12,weekly,overnight,0.3096089471955208,1.8188706610643888,-0.1610646423585259,-0.1431494798224675,11.434473153400546,4105254.9391520554
size=small_tilt|earn=linear|mom=0.5|top=12|weekly|intraday,small_tilt,linear,0.5,12,weekly,intraday,0.08911458352956947,0.521157010743113,-0.36765042558834216,-0.32842248716651545,11.434473153400546,652955.5897342918
size=small_tilt|earn=linear|mom=0.5|top=12|monthly|close,small_tilt,linear,0.5,12,monthly,close,0.4251275940380488,1.5008817194392832,-0.32977285139058954,-0.16296176375463078,5.640577791863565,9537652.789131071
size=small_tilt|earn=linear|mom=0.5|top=12|monthly|overnight,small_tilt,linear,0.5,12,monthly,overnight,0.30775981834446964,1.729180204174832,-0.1756272930804862,-0.1298739068433098,5.640577791863565,4047815.7498275484
size=small_tilt|earn=linear|mom=0.5|top=12|monthly|intraday,small_tilt,linear,0.5,12,monthly,intraday,0.08373200867088659,0.488382023358893,-0.4443498553330262,-0.4001990582184184,5.640577791863565,621479.3256385244
size=small_tilt|earn=linear|mom=1.0|top=5|weekly|close,small_tilt,linear,1.0,5,weekly,close,0.4812244508658925,1.5554951570060147,-0.33515392308584024,-0.17449662536291566,12.526925245614155,14016739.016855193
size=small_tilt|earn=linear|mom=1.0|top=5|weekly|overnight,small_tilt,linear,1.0,5,weekly,overnight,0.34224879360155436,1.8010792327368113,-0.18547581599527285,-0.1510669720341824,12.526925245614155,5247555.460431565
size=small_tilt|earn=linear|mom=1.0|top=5|weekly|intraday,small_tilt,linear,1.0,5,weekly,intraday,0.08912501337501055,0.49461901071511527,-0.41708847194028864,-0.3562461505268322,12.526925245614155,653017.9486491216
size=small_tilt|earn=linear|mom=1.0|top=5|monthly|close,small_tilt,linear,1.0,5,monthly,close,0.4882385297179115,1.5616744496849577,-0.32777941876365047,-0.17016558293772677,5.945808717350811,14692872.571715085
size=small_tilt|earn=linear|mom=1.0|top=5|monthly|overnight,small_tilt,linear,1.0,5,monthly,overnight,0.35067710967774013,1.794230561167615,-0.17083772929224772,-0.11742757887502164,5.945808717350811,5585559.699810444
size=small_tilt|earn=linear|mom=1.0|top=5|monthly|intraday,small_tilt,linear,1.0,5,monthly,intraday,0.09542532588394304,0.5165931406335096,-0.4678182782809899,-0.3967500702156903,5.945808717350811,691681.220576571
size=small_tilt|earn=linear|mom=1.0|top=7|weekly|close,small_tilt,linear,1.0,7,weekly,close,0.4660355045732467,1.5594316950027498,-0.3180139493996691,-0.16530447322038444,12.158011979097475,12647581.569634652
size=small_tilt|earn=linear|mom=1.0|top=7|weekly|overnight,small_tilt,linear,1.0,7,weekly,overnight,0.33284377775635,1.8173908834437515,-0.1711486282161273,-0.14817283963184813,12.158011979097475,4892199.173923242
size=small_tilt|earn=linear|mom=1.0|top=7|weekly|intraday,small_tilt,linear,1.0,7,weekly,intraday,0.08563990941740962,0.48879322532818975,-0.407132709801739,-0.3513146126342126,12.158011979097475,632476.5974687237
size=small_tilt|earn=linear|mom=1.0|top=7|monthly|close,small_tilt,linear,1.0,7,monthly,close,0.47176168503080396,1.5545824384599105,-0.3260802692786894,-0.1601360433642176,5.843023018609262,13148932.76654941
