Date,AMD,ANET,AVGO,BIL,CEG,DRAM,GEV,MRVL,MU,NBIS,NVDA,QQQ,SMCI,SNDK,STX,VRT,VST
2023-09-26,95.95999908447266,44.47999954223633,79.15613555908203,81.0722427368164,106.58533477783203,,,51.2453498840332,67.19947052001953,,41.83295440673828,348.63525390625,24.92099952697754,,59.79212188720703,35.3916015625,32.2102165222168
2023-09-27,98.06999969482422,45.400001525878906,79.21626281738281,81.09874725341797,108.80567932128906,,,52.07780075073242,67.46652221679688,,42.388916015625,349.4522399902344,25.753999710083008,,60.61235809326172,36.04922103881836,32.532413482666016
2023-09-28,102.76000213623047,46.10749816894531,80.68941497802734,81.1252670288086,107.40077209472656,,,53.514766693115234,64.48931884765625,,43.00876998901367,352.37554931640625,26.937999725341797,,61.93226623535156,36.86625289916992,32.63981628417969
2023-09-29,102.81999969482422,45.98249816894531,80.55171203613281,81.13408660888672,107.16499328613281,,,53.643611907958984,67.28849792480469,,43.417999267578125,352.63134765625,27.422000885009766,,62.17739486694336,37.0655403137207,32.395721435546875
2023-10-02,103.2699966430664,46.95249938964844,80.97553253173828,81.14653015136719,102.891357421875,,,54.0994758605957,67.21924591064453,,44.698612213134766,355.5743408203125,28.88599967956543,,62.403682708740234,38.27116394042969,31.761093139648438
2023-10-03,100.08000183105469,46.22249984741211,79.02424621582031,81.16429138183594,103.04855346679688,,,52.08772277832031,67.09066772460938,,43.435970306396484,349.3341979980469,26.996999740600586,,61.67771911621094,36.70683670043945,31.24361801147461
2023-10-04,104.06999969482422,46.50749969482422,79.89512634277344,81.17315673828125,104.29625701904297,,,52.83098220825195,67.36760711669922,,43.9589958190918,354.08807373046875,28.040000915527344,,62.196250915527344,38.05195617675781,30.64803695678711
2023-10-05,102.91000366210938,47.00749969482422,79.89998626708984,81.22640991210938,105.98603820800781,,,52.682159423828125,68.29737091064453,,44.60478591918945,353.0447692871094,28.760000228881836,,62.80907440185547,38.041996002197266,31.07763671875
2023-10-06,107.23999786376953,48.505001068115234,81.97541046142578,81.22640991210938,108.23584747314453,,,54.10090637207031,69.31287384033203,,45.676788330078125,358.960205078125,28.966999053955078,,62.27168273925781,39.62624740600586,30.794492721557617
2023-10-09,106.97000122070312,49.099998474121094,83.00535583496094,81.2352523803711,109.42460632324219,,,53.842952728271484,68.83731842041016,,45.18869400024414,360.7909240722656,29.0,,62.441383361816406,39.984947204589844,31.097164154052734
2023-10-10,109.01000213623047,48.682498931884766,83.2507553100586,81.2352523803711,111.01615905761719,,,54.616817474365234,68.43111419677734,,45.71272277832031,362.78900146484375,31.0310001373291,,62.77135467529297,40.433319091796875,31.341249465942383
2023-10-11,108.30999755859375,47.96500015258789,84.81700134277344,81.25303649902344,113.04983520507812,,,54.706111907958984,69.56057739257812,,46.718841552734375,365.37762451171875,30.88599967956543,,65.58087921142578,41.57916259765625,31.995420455932617
